Date,BoroughID,grocery_pharmacy,parks,residential,retail_recreation,transit,workplaces
2020-11-23,14,-15,34,19,-46,-51,-53
2020-11-23,15,-7,55,18,-44,-45,-42
2020-11-23,16,-8,-3,16,-46,-45,-44
2020-11-23,17,-5,55,17,-44,-70,-41
2020-11-23,18,-10,30,16,-38,-45,-44
2020-11-23,19,-24,18,26,-71,-65,-65
2020-11-23,20,-16,10,23,-58,-64,-55
2020-11-23,21,-8,48,21,-39,-50,-55
2020-11-23,22,-14,15,19,-52,-48,-51
2020-11-23,23,-12,151,17,-53,-48,-46
2020-11-23,24,-10,7,17,-41,-49,-46
2020-11-23,25,-7,35,22,-51,-54,-59
2020-11-23,26,-17,-9,22,-58,-62,-56
2020-11-23,27,-10,56,18,-41,-54,-51
2020-11-23,28,-23,-21,24,-60,-65,-64
2020-11-23,29,-5,29,18,-33,-50,-49
2020-11-23,30,-16,31,25,-54,-55,-59
2020-11-23,31,-8,13,19,-47,-43,-52
2020-11-23,32,-6,-10,22,-70,-59,-58
2020-11-23,33,-17,80.5,21,-57,-44,-52
2020-11-24,1,-73,-86,0,-90,-80,-67
2020-11-24,2,-45,-52,24,-85,-73,-63
2020-11-24,3,-8,31,13,-34,-37,-37
2020-11-24,4,-11,54,19,-44,-48,-48
2020-11-24,5,-5,42,18,-46,-51,-47
2020-11-24,6,-7,70,17,-46,-44,-44
2020-11-24,7,-10,20,21,-47,-47,-51
2020-11-24,8,-36,-6,25,-79,-72,-61
2020-11-24,9,-2,41,18,-48,-53,-43
2020-11-24,10,-10,48,18,-41,-49,-44
2020-11-24,11,-6,21,16,-40,-42,-41
2020-11-24,12,-10,41,22,-59,-55,-56
2020-11-24,13,-25,6,23,-67,-56,-61
2020-11-24,14,-13,36,20,-47,-51,-55
2020-11-24,15,-8,67,18,-45,-44,-40
2020-11-24,16,-6,-1,17,-48,-44,-44
2020-11-24,17,-7,55,17,-44,-69,-41
2020-11-24,18,-11,43,17,-40,-45,-43
2020-11-24,19,-24,24,27,-71,-68,-64
2020-11-24,20,-14,16,24,-60,-64,-54
2020-11-24,21,-2,51,21,-41,-48,-53
2020-11-24,22,-14,26,21,-52,-50,-52
2020-11-24,23,-11,135,17,-52,-50,-47
2020-11-24,24,-4,9,17,-39,-47,-48
2020-11-24,25,-5,36,23,-53,-55,-59
2020-11-24,26,-16,-13,23,-60,-61,-57
2020-11-24,27,-10,50,19,-44,-52,-50
2020-11-24,28,-20,-25,26,-62,-67,-64
2020-11-24,29,-6,28,19,-38,-50,-51
2020-11-24,30,-12,35,26,-55,-54,-58
2020-11-24,31,-9,14,20,-49,-44,-53
2020-11-24,32,-8,-2,22,-69,-62,-58
2020-11-24,33,-15,80.5,21,-58,-47,-52
2020-11-25,1,-75,-84,0,-90,-79,-67
2020-11-25,2,-50,-61,25,-85,-74,-62
2020-11-25,3,-1,13,14,-36,-40,-35
2020-11-25,4,-14,18,20,-45,-48,-47
2020-11-25,5,-7,17,19,-45,-50,-46
2020-11-25,6,-6,40,18,-47,-45,-44
2020-11-25,7,-12,7,22,-48,-52,-50
2020-11-25,8,-42,-11,25,-80,-72,-60
2020-11-25,9,-8,20,19,-51,-52,-41
2020-11-25,10,-14,23,19,-40,-49,-45
2020-11-25,11,-8,0,17,-41,-45,-40
2020-11-25,12,-11,28,23,-60,-56,-55
2020-11-25,13,-28,2,25,-67,-58,-60
2020-11-25,14,-15,13,21,-50,-54,-53
2020-11-25,15,-9,29,18,-49,-45,-41
2020-11-25,16,-12,-8,18,-47,-45,-43
2020-11-25,17,-10,33,18,-45,-69,-40
2020-11-25,18,-11,18,17,-42,-43,-41
2020-11-25,19,-23,14,28,-73,-67,-64
2020-11-25,20,-14,-7,25,-61,-66,-54
2020-11-25,21,-2,36,22,-44,-50,-51
2020-11-25,22,-16,7,21,-53,-53,-51
2020-11-25,23,-15,115,18,-57,-51,-45
2020-11-25,24,-12,-4,18,-43,-48,-45
2020-11-25,25,-14,13,24,-54,-56,-58
2020-11-25,26,-19,-24,24,-62,-61,-56
2020-11-25,27,-7,22,19,-44,-55,-49
2020-11-25,28,-23,-32,26,-63,-65,-63
2020-11-25,29,-3,5,19,-38,-51,-47
2020-11-25,30,-14,19,27,-56,-55,-57
2020-11-25,31,-10,-5,20,-52,-44,-50
2020-11-25,32,-15,-13,23,-70,-61,-57
2020-11-25,33,-20,80.5,22,-59,-47,-52
2020-11-26,1,-75,-87,0,-91,-80,-68
2020-11-26,2,-49,-54,24,-85,-74,-62
2020-11-26,3,-2,40,13,-33,-34,-35
2020-11-26,4,-11,51,20,-44,-49,-47
2020-11-26,5,-2,23,18,-46,-50,-45
2020-11-26,6,-4,72,17,-45,-44,-44
2020-11-26,7,-9,18,21,-46,-53,-51
2020-11-26,8,-38,-10,25,-80,-73,-61
2020-11-26,9,-1,40,19,-50,-52,-42
2020-11-26,10,-6,46,19,-41,-50,-45
2020-11-26,11,-3,23,16,-39,-44,-41
2020-11-26,12,-6,34,22,-60,-54,-55
2020-11-26,13,-23,13,24,-67,-57,-60
2020-11-26,14,-12,33,20,-47,-51,-52
2020-11-26,15,-9,53,18,-48,-48,-41
2020-11-26,16,-4,2,18,-48,-45,-43
2020-11-26,17,-2,63,18,-44,-69,-42
2020-11-26,18,-8,38,17,-40,-45,-43
2020-11-26,19,-18,24,28,-73,-68,-64
2020-11-26,20,-13,3,24,-62,-64,-55
2020-11-26,21,1,51,22,-44,-50,-55
2020-11-26,22,-12,8,21,-52,-53,-51
2020-11-26,23,-12,125,17,-56,-54,-46
2020-11-26,24,-13,7,17,-38,-51,-46
2020-11-26,25,-8,51,23,-48,-53,-58
2020-11-26,26,-17,-19,24,-62,-63,-54
2020-11-26,27,-7,39,19,-42,-55,-49
2020-11-26,28,-22,-28,26,-64,-67,-63
2020-11-26,29,-1,30,19,-36,-50,-49
2020-11-26,30,-10,24,27,-55,-54,-57
2020-11-26,31,-5,5,20,-49,-47,-53
2020-11-26,32,-8,-11,23,-71,-61,-57
2020-11-26,33,-16,80.5,22,-59,-48,-52
2020-11-27,1,-74,-87,0,-91,-79,-67
2020-11-27,2,-49,-62,25,-85,-74,-61
2020-11-27,3,4,20,14,-38,-35,-34
2020-11-27,4,-11,36,20,-46,-49,-47
2020-11-27,5,1,32,18,-46,-48,-45
2020-11-27,6,-2,51,18,-48,-42,-44
2020-11-27,7,-2,16,21,-49,-48,-51
2020-11-27,8,-36,-12,26,-80,-72,-60
2020-11-27,9,1,31,18,-52,-50,-42
2020-11-27,10,-8,21,19,-41,-50,-44
2020-11-27,11,-2,-10,17,-39,-43,-39
2020-11-27,12,-2,24,22,-63,-53,-54
2020-11-27,13,-23,2,25,-68,-57,-58
2020-11-27,14,-9,21,21,-47,-51,-52
2020-11-27,15,-2,44,18,-50,-46,-42
2020-11-27,16,-6,-4,18,-48,-43,-44
2020-11-27,17,-2,39,18,-46,-68,-41
2020-11-27,18,-6,27,17,-38,-43,-44
2020-11-27,19,-16,19,28,-74,-66,-63
2020-11-27,20,-6,-3,25,-62,-62,-55
2020-11-27,21,3,45,23,-42,-47,-53
2020-11-27,22,-2,4,21,-52,-49,-49
2020-11-27,23,-10,113,18,-54,-48,-45
2020-11-27,24,-8,-6,18,-39,-48,-46
2020-11-27,25,-6,31,23,-53,-54,-57
2020-11-27,26,-11,-23,24,-62,-59,-54
2020-11-27,27,-6,29,19,-43,-52,-48
2020-11-27,28,-17,-36,26,-63,-66,-62
2020-11-27,29,-1,16,20,-39,-51,-48
2020-11-27,30,-5,26,26,-56,-51,-55
2020-11-27,31,-4,-1,20,-52,-43,-50
2020-11-27,32,-13,-17,23,-73,-61,-56
2020-11-27,33,-11,68,22,-57,-47,-50
2020-11-28,1,-58,-78,0,-87,-71,-65.5
2020-11-28,2,-47,-52,15,-83,-72,-40
2020-11-28,3,-5,14,11,-42,-36,-25
2020-11-28,4,-14,24,13,-53,-49,-33
2020-11-28,5,-6,23,12,-52,-52,-24
2020-11-28,6,-7,41,12,-56,-46,-33
2020-11-28,7,-8,10,13,-54,-49,-24
2020-11-28,8,-38,-10,15,-79,-72,-31
2020-11-28,9,-4,50,12,-58,-54,-24
2020-11-28,10,-11,34,13,-48,-50,-31
2020-11-28,11,-9,-4,12,-46,-46,-25
2020-11-28,12,-6,28,13,-66,-55,-34
2020-11-28,13,-27,17,15,-76,-62,-39
2020-11-28,14,-16,17,13,-54,-52,-42
2020-11-28,15,-8,53,12,-55,-45,-21
2020-11-28,16,-13,7,13,-56,-43,-27
2020-11-28,17,-9,56,12,-50,-70,-23
2020-11-28,18,-4,10,12,-45,-45,-28
2020-11-28,19,-6,37,14,-73,-61,-29
2020-11-28,20,-7,-15,14,-62,-57,-30
2020-11-28,21,-4,34,14,-49,-48,-33
2020-11-28,22,-11,14,13,-55,-53,-31
2020-11-28,23,-16,69,12,-62,-50,-31
2020-11-28,24,-11,-14,12,-44,-49,-27
2020-11-28,25,-6,16,15,-55,-51,-36
2020-11-28,26,-14,-15,13,-62,-56,-33
2020-11-28,27,-9,24,13,-48,-55,-31
2020-11-28,28,-20,-29,14,-59,-63,-35
2020-11-28,29,-1,6,13,-45,-51,-33
2020-11-28,30,-8,30,15,-60,-54,-30
2020-11-28,31,-8,-17,13,-60,-45,-33
2020-11-28,32,-12,-25,14,-77,-69,-35
2020-11-28,33,-15,47,14,-64,-50,-28
2020-11-29,1,-66,-79,0,-85,-72,-65.5
2020-11-29,2,-47,-55,12,-80,-74,-42
2020-11-29,3,-11,13,9,-45,-40,-30
2020-11-29,4,-20,31,11,-56,-51,-34
2020-11-29,5,-13,3,10,-55,-45,-29
2020-11-29,6,-9,35,10,-58,-48,-35
2020-11-29,7,-16,14,11,-56,-49,-27
2020-11-29,8,-41,1,12,-77,-74,-36
2020-11-29,9,-13,30,10,-61,-56,-25
2020-11-29,10,-12,20,11,-51,-53,-34
2020-11-29,11,-13,-5,10,-51,-43,-29
2020-11-29,12,-16,16,11,-64,-56,-31
2020-11-29,13,-33,19,12,-74,-64,-40
2020-11-29,14,-24,9,11,-58,-53,-43
2020-11-29,15,-15,38,10,-56,-43,-21
2020-11-29,16,-16,20,10,-57,-43,-27
2020-11-29,17,-15,50,10,-51,-70,-28
2020-11-29,18,-20,10,10,-47,-48,-32
2020-11-29,19,-16,37,12,-72,-66,-31
2020-11-29,20,-17,-7,12,-64,-61,-32
2020-11-29,21,-12,36,11,-53,-51,-33
2020-11-29,22,-20,18,10,-58,-55,-32
2020-11-29,23,-22,76,10,-61,-48,-32
2020-11-29,24,-15,-6,10,-49,-50,-29
2020-11-29,25,-13,29,11,-55,-55,-42
2020-11-29,26,-17,-6,11,-62,-59,-36
2020-11-29,27,-15,26,10,-49,-55,-35
2020-11-29,28,-35,-22,12,-61,-64,-35
2020-11-29,29,-6,30,10,-47,-51,-38
2020-11-29,30,-26,31,12,-60,-57,-29
2020-11-29,31,-15,-2,11,-62,-49,-36
2020-11-29,32,-16,-11,12,-79,-69,-36
2020-11-29,33,-20,63,11,-65,-43,-36
2020-11-30,1,-75,-87,0,-89,-80,-64
2020-11-30,2,-47,-56,23,-81,-73,-62
2020-11-30,3,-5,13,13,-31,-37,-36
2020-11-30,4,-13,21,19,-43,-48,-47
2020-11-30,5,-4,6,17,-39,-48,-45
2020-11-30,6,-6,59,16,-43,-44,-43
2020-11-30,7,-7,2,20,-43,-50,-50
2020-11-30,8,-42,-6,24,-77,-71,-61
2020-11-30,9,-5,31,17,-46,-48,-40
2020-11-30,10,-10,25,17,-37,-45,-43
2020-11-30,11,-7,-2,15,-34,-42,-40
2020-11-30,12,-12,31,21,-55,-55,-54
2020-11-30,13,-28,2,23,-64,-54,-58
2020-11-30,14,-17,12,19,-45,-50,-51
2020-11-30,15,-8,34,17,-41,-46,-41
2020-11-30,16,-8,-11,16,-41,-43,-42
2020-11-30,17,-5,34,16,-40,-69,-40
2020-11-30,18,-7,18,16,-35,-43,-43
2020-11-30,19,-24,6,26,-70,-64,-64
2020-11-30,20,-17,-3,22,-56,-62,-52
2020-11-30,21,-6,31,20,-39,-49,-52
2020-11-30,22,-11,4,19,-51,-48,-50
2020-11-30,23,-13,116,16,-50,-45,-46
2020-11-30,24,-11,-13,17,-37,-49,-46
2020-11-30,25,-10,12,22,-51,-54,-58
2020-11-30,26,-17,-18,22,-57,-61,-55
2020-11-30,27,-5,37,18,-37,-54,-49
2020-11-30,28,-22,-30,24,-59,-65,-62
2020-11-30,29,-2,19,17,-32,-47,-48
2020-11-30,30,-14,18,24,-53,-54,-57
2020-11-30,31,-9,-8,19,-45,-43,-51
2020-11-30,32,-12,-16,21,-69,-60,-56
2020-11-30,33,-16,45,21,-55,-49,-51
2020-12-01,1,-72,-84,0,-89,-79,-66
2020-12-01,2,-44,-50,23,-81,-71,-60
2020-12-01,3,-8,22,13,-34,-34,-35
2020-12-01,4,-12,52,19,-41,-47,-46
2020-12-01,5,-2,32,17,-40,-50,-45
2020-12-01,6,-4,67,15,-43,-42,-41
2020-12-01,7,-3,13,20,-43,-50,-49
2020-12-01,8,-36,-5,24,-77,-71,-60
2020-12-01,9,0,41,17,-46,-51,-41
2020-12-01,10,-10,44,17,-37,-47,-42
2020-12-01,11,-7,8,15,-37,-42,-38
2020-12-01,12,-8,38,21,-56,-53,-53
2020-12-01,13,-23,4,22,-64,-53,-57
2020-12-01,14,-10,35,19,-43,-49,-51
2020-12-01,15,-7,52,17,-43,-44,-38
2020-12-01,16,-5,-2,16,-44,-43,-42
2020-12-01,17,-4,50,16,-40,-67,-39
2020-12-01,18,-7,44,16,-36,-44,-41
2020-12-01,19,-20,26,26,-70,-67,-63
2020-12-01,20,-12,5,23,-58,-62,-51
2020-12-01,21,1,57,20,-40,-47,-51
2020-12-01,22,-12,20,20,-50,-47,-49
2020-12-01,23,-12,119,16,-50,-46,-44
2020-12-01,24,-3,3,16,-36,-48,-45
2020-12-01,25,-5,38,22,-49,-53,-57
2020-12-01,26,-14,-15,22,-58,-60,-54
2020-12-01,27,-6,48,18,-39,-53,-48
2020-12-01,28,-18,-26,24,-62,-64,-61
2020-12-01,29,-3,22,18,-37,-48,-48
2020-12-01,30,-10,30,25,-51,-52,-56
2020-12-01,31,-7,4,19,-46,-44,-50
2020-12-01,32,-8,-6,21,-67,-58,-56
2020-12-01,33,-16,45,21,-54,-49,-51
2020-12-02,1,-64,-83,0,-85,-76,-61
2020-12-02,2,-31,-55,19,-69,-67,-55
2020-12-02,3,-2,8,11,-20,-34,-30
2020-12-02,4,-8,13,16,-17,-41,-41
2020-12-02,5,-2,22,15,-20,-44,-40
2020-12-02,6,-5,40,13,-21,-36,-38
2020-12-02,7,1,11,18,-15,-45,-44
2020-12-02,8,-35,-14,21,-68,-66,-54
2020-12-02,9,-4,21,15,-19,-47,-34
2020-12-02,10,-8,16,15,-18,-43,-39
2020-12-02,11,-8,-9,13,-21,-38,-33
2020-12-02,12,-5,25,18,-40,-48,-48
2020-12-02,13,-22,2,19,-42,-49,-52
2020-12-02,14,-13,3,16,-25,-49,-44
2020-12-02,15,-2,24,15,-20,-40,-36
2020-12-02,16,-2,-8,14,-19,-37,-37
2020-12-02,17,-8,37,14,-22,-65,-33
2020-12-02,18,-10,12,14,-21,-40,-34
2020-12-02,19,-24,14,23,-60,-63,-58
2020-12-02,20,-13,-6,20,-44,-62,-47
2020-12-02,21,2,31,18,-18,-43,-45
2020-12-02,22,-14,4,17,-33,-45,-44
2020-12-02,23,-12,108,14,-35,-43,-37
2020-12-02,24,-8,-10,14,-22,-43,-40
2020-12-02,25,-5,7,20,-36,-52,-51
2020-12-02,26,-16,-24,19,-48,-56,-49
2020-12-02,27,-1,31,16,-10,-49,-43
2020-12-02,28,-21,-36,22,-57,-60,-54
2020-12-02,29,-1,6,15,-15,-46,-40
2020-12-02,30,-11,13,22,-29,-49,-49
2020-12-02,31,-2,-12,16,-23,-40,-44
2020-12-02,32,-10,-16,18,-57,-56,-48
2020-12-02,33,-10,45,18,-26,-44,-44
2020-12-03,1,-65,-84,0,-85,-76,-62
2020-12-03,2,-38,-62,20,-71,-65,-56
2020-12-03,3,-12,-14,11,-25,-32,-30
2020-12-03,4,-13,-19,17,-24,-44,-41
2020-12-03,5,-8,-20,16,-25,-47,-41
2020-12-03,6,-13,6,14,-28,-39,-39
2020-12-03,7,-4,-20,19,-24,-48,-45
2020-12-03,8,-40,-36,23,-72,-67,-56
2020-12-03,9,-8,-11,16,-26,-48,-37
2020-12-03,10,-9,-10,16,-25,-44,-39
2020-12-03,11,-10,-32,14,-25,-39,-35
2020-12-03,12,-11,-5,19,-47,-45,-49
2020-12-03,13,-22,-27,21,-46,-48,-53
2020-12-03,14,-18,-16,18,-30,-45,-45
2020-12-03,15,-11,-13,16,-29,-46,-37
2020-12-03,16,-5,-28,15,-25,-38,-39
2020-12-03,17,-8,-4,15,-27,-63,-36
2020-12-03,18,-15,-18,15,-30,-43,-37
2020-12-03,19,-25,-20,24,-63,-61,-58
2020-12-03,20,-19,-27,21,-49,-59,-48
2020-12-03,21,-1,-2,19,-26,-43,-48
2020-12-03,22,-17,-22,18,-36,-45,-46
2020-12-03,23,-18,54,15,-38,-46,-40
2020-12-03,24,-17,-44,16,-25,-49,-41
2020-12-03,25,-12,-21,22,-42,-51,-53
2020-12-03,26,-23,-39,21,-52,-56,-47
2020-12-03,27,-9,-11,17,-20,-51,-45
2020-12-03,28,-28,-50,23,-61,-61,-56
2020-12-03,29,-9,-18,16,-24,-45,-43
2020-12-03,30,-13,-11,23,-36,-46,-51
2020-12-03,31,-9,-34,18,-29,-43,-48
2020-12-03,32,-12,-34,19,-59,-53,-51
2020-12-03,33,-12,27,20,-33,-43,-46
2020-12-04,1,-60,-76,0,-83,-72,-54
2020-12-04,2,-26,-57,19,-66,-61,-53
2020-12-04,3,-1,5,11,-23,-29,-28
2020-12-04,4,-4,-2,15,-21,-41,-40
2020-12-04,5,-1,8,15,-25,-43,-39
2020-12-04,6,-1,28,13,-23,-33,-36
2020-12-04,7,8,-4,18,-20,-40,-43
2020-12-04,8,-28,-23,20,-68,-63,-52
2020-12-04,9,2,6,14,-26,-42,-36
2020-12-04,10,-3,7,14,-20,-42,-37
2020-12-04,11,-2,-28,13,-21,-36,-32
2020-12-04,12,-2,4,17,-44,-42,-46
2020-12-04,13,-15,9,19,-43,-45,-51
2020-12-04,14,-10,-4,16,-24,-43,-44
2020-12-04,15,3,20,15,-24,-39,-37
2020-12-04,16,2,-16,14,-24,-34,-38
2020-12-04,17,-3,23,14,-24,-61,-34
2020-12-04,18,-7,10,13,-22,-38,-36
2020-12-04,19,-16,7,22,-60,-59,-57
2020-12-04,20,-8,-15,19,-46,-53,-47
2020-12-04,21,4,10,18,-20,-38,-46
2020-12-04,22,-3,-6,16,-35,-40,-41
2020-12-04,23,-6,83,13,-31,-39,-38
2020-12-04,24,-5,-24,14,-20,-41,-39
2020-12-04,25,3,4,18,-33,-44,-49
2020-12-04,26,-9,-23,18,-47,-50,-48
2020-12-04,27,-2,12,15,-20,-46,-43
2020-12-04,28,-14,-44,20,-55,-56,-54
2020-12-04,29,-2,-5,15,-20,-44,-42
2020-12-04,30,-5,5,20,-34,-41,-48
2020-12-04,31,0,-20,16,-31,-37,-44
2020-12-04,32,-4,-31,18,-56,-51,-47
2020-12-04,33,-2,60,17,-24,-36,-43
2020-12-05,1,-25,-59,0,-70,-57,-57.5
2020-12-05,2,-5,-40,7,-52,-47,-23
2020-12-05,3,-8,13,6,-24,-28,-16
2020-12-05,4,-6,19,7,-20,-33,-15
2020-12-05,5,-4,16,8,-25,-35,-10
2020-12-05,6,-7,53,6,-26,-30,-18
2020-12-05,7,5,2,8,-22,-33,-3
2020-12-05,8,-28,-13,8,-59,-53,-11
2020-12-05,9,-2,33,7,-27,-39,-10
2020-12-05,10,-5,28,7,-22,-35,-15
2020-12-05,11,-7,-7,7,-22,-33,-12
2020-12-05,12,-3,21,7,-44,-37,-15
2020-12-05,13,-16,18,7,-44,-43,-19
2020-12-05,14,-15,7,7,-26,-38,-22
2020-12-05,15,3,52,7,-23,-30,-7
2020-12-05,16,-1,4,8,-27,-27,-12
2020-12-05,17,-8,50,7,-22,-59,-10
2020-12-05,18,-3,14,7,-22,-31,-15
2020-12-05,19,-7,29,7,-54,-41,-12
2020-12-05,20,-11,-11,7,-42,-39,-10
2020-12-05,21,-3,20,7,-24,-34,-15
2020-12-05,22,-9,13,7,-33,-33,-15
2020-12-05,23,-11,81,6,-35,-38,-16
2020-12-05,24,-8,-17,7,-23,-36,-12
2020-12-05,25,2,4,8,-32,-36,-12
2020-12-05,26,-12,-7,7,-45,-41,-12
2020-12-05,27,-7,37,7,-17,-41,-15
2020-12-05,28,-14,-30,7,-42,-45,-12
2020-12-05,29,1,-3,7,-23,-39,-19
2020-12-05,30,-8,20,7,-36,-34,-7
2020-12-05,31,-3,-11,7,-33,-29,-19
2020-12-05,32,-3,-26,8,-57,-55,-20
2020-12-05,33,1,50,8,-25,-24,-8
2020-12-06,1,-36,-62,0,-71,-57,-57.5
2020-12-06,2,-17,-45,7,-50,-53,-24
2020-12-06,3,-16,-2,5,-30,-31,-19
2020-12-06,4,-11,5,6,-25,-35,-17
2020-12-06,5,-11,1,7,-27,-29,-15
2020-12-06,6,-8,20,5,-29,-34,-19
2020-12-06,7,-2,-3,7,-26,-36,-6
2020-12-06,8,-31,-11,7,-59,-57,-14
2020-12-06,9,-8,10,6,-31,-41,-10
2020-12-06,10,-8,5,6,-25,-37,-16
2020-12-06,11,-11,-17,6,-29,-34,-14
2020-12-06,12,-13,6,6,-45,-39,-13
2020-12-06,13,-25,1,6,-43,-47,-19
2020-12-06,14,-20,-9,6,-29,-40,-25
2020-12-06,15,-6,24,6,-26,-30,-6
2020-12-06,16,-1,4,6,-27,-27,-13
2020-12-06,17,-11,40,6,-25,-61,-15
2020-12-06,18,-5,5,6,-21,-31,-17
2020-12-06,19,-16,14,7,-54,-48,-12
2020-12-06,20,-15,-11,6,-43,-41,-8
2020-12-06,21,-9,15,7,-29,-38,-16
2020-12-06,22,-15,9,6,-34,-37,-14
2020-12-06,23,-19,42,6,-32,-36,-18
2020-12-06,24,-12,-29,6,-28,-39,-16
2020-12-06,25,-2,3,6,-37,-35,-21
2020-12-06,26,-13,-10,7,-46,-45,-16
2020-12-06,27,-9,11,6,-24,-40,-17
2020-12-06,28,-31,-32,6,-45,-47,-15
2020-12-06,29,-7,3,6,-27,-42,-22
2020-12-06,30,-17,8,7,-39,-40,-4
2020-12-06,31,-8,-12,7,-39,-35,-20
2020-12-06,32,-9,-22,7,-58,-54,-20
2020-12-06,33,-9,44,6,-26,-29,-14
2020-12-07,1,-64,-79,0,-82,-75,-61
2020-12-07,2,-26,-50,18,-63,-63,-58
2020-12-07,3,-7,20,10,-16,-33,-33
2020-12-07,4,-6,6,15,-19,-42,-43
2020-12-07,5,-2,18,14,-17,-43,-42
2020-12-07,6,-6,46,12,-19,-39,-39
2020-12-07,7,2,0,17,-15,-45,-46
2020-12-07,8,-39,-14,20,-66,-64,-57
2020-12-07,9,-3,19,14,-20,-43,-37
2020-12-07,10,-6,14,13,-16,-41,-38
2020-12-07,11,-7,-12,12,-18,-39,-36
2020-12-07,12,-11,26,17,-42,-48,-51
2020-12-07,13,-22,-6,18,-40,-46,-54
2020-12-07,14,-15,-1,15,-21,-46,-47
2020-12-07,15,-1,21,14,-19,-42,-38
2020-12-07,16,-3,-12,13,-16,-38,-40
2020-12-07,17,-6,27,13,-22,-62,-36
2020-12-07,18,-8,4,13,-18,-39,-38
2020-12-07,19,-25,-1,22,-58,-60,-60
2020-12-07,20,-15,-5,18,-42,-58,-48
2020-12-07,21,-5,15,17,-19,-44,-49
2020-12-07,22,-9,6,15,-33,-43,-46
2020-12-07,23,-8,115,12,-27,-38,-41
2020-12-07,24,-7,-19,14,-19,-45,-41
2020-12-07,25,-3,-1,18,-36,-50,-54
2020-12-07,26,-15,-18,18,-45,-55,-50
2020-12-07,27,-2,26,15,-9,-49,-46
2020-12-07,28,-20,-33,20,-55,-57,-58
2020-12-07,29,-3,2,14,-16,-46,-45
2020-12-07,30,-14,14,20,-32,-50,-53
2020-12-07,31,-3,-12,15,-20,-38,-47
2020-12-07,32,-5,-26,17,-55,-55,-52
2020-12-07,33,-6,46,17,-20,-45,-47
2020-12-08,1,-63,-79,0,-82,-75,-62
2020-12-08,2,-29,-51,19,-64,-62,-57
2020-12-08,3,-8,23,11,-18,-30,-32
2020-12-08,4,-8,17,15,-18,-41,-41
2020-12-08,5,0,15,15,-19,-46,-41
2020-12-08,6,-8,37,13,-23,-38,-37
2020-12-08,7,8,5,17,-15,-46,-45
2020-12-08,8,-34,-22,20,-67,-65,-56
2020-12-08,9,1,18,15,-19,-47,-37
2020-12-08,10,-7,14,14,-19,-42,-37
2020-12-08,11,-6,-14,13,-20,-39,-33
2020-12-08,12,-10,17,17,-43,-48,-49
2020-12-08,13,-19,-11,18,-40,-46,-53
2020-12-08,14,-13,12,15,-22,-45,-47
2020-12-08,15,-3,13,15,-21,-40,-34
2020-12-08,16,1,-10,14,-18,-37,-38
2020-12-08,17,-5,21,14,-22,-61,-35
2020-12-08,18,-8,15,14,-21,-41,-35
2020-12-08,19,-23,3,22,-59,-62,-58
2020-12-08,20,-12,-5,19,-45,-57,-45
2020-12-08,21,1,35,17,-20,-42,-47
2020-12-08,22,-11,12,17,-32,-42,-46
2020-12-08,23,-9,96,13,-26,-41,-40
2020-12-08,24,-3,-11,14,-20,-41,-42
2020-12-08,25,-1,5,19,-37,-52,-52
2020-12-08,26,-15,-17,18,-48,-55,-49
2020-12-08,27,-2,30,15,-12,-46,-44
2020-12-08,28,-18,-35,21,-56,-59,-56
2020-12-08,29,-5,11,15,-21,-46,-45
2020-12-08,30,-11,11,21,-30,-48,-51
2020-12-08,31,-5,-4,16,-23,-38,-46
2020-12-08,32,-7,-25,18,-54,-55,-51
2020-12-08,33,-8,46,18,-23,-46,-46
2020-12-09,1,-62,-77,0,-82,-74,-60
2020-12-09,2,-27,-53,19,-64,-63,-55
2020-12-09,3,-3,6,11,-23,-38,-31
2020-12-09,4,-6,7,16,-18,-41,-41
2020-12-09,5,-3,13,15,-20,-45,-42
2020-12-09,6,-4,37,13,-20,-39,-38
2020-12-09,7,3,5,18,-16,-45,-44
2020-12-09,8,-34,-17,20,-67,-65,-54
2020-12-09,9,-3,11,15,-21,-47,-35
2020-12-09,10,-6,11,14,-16,-43,-38
2020-12-09,11,-6,-16,13,-23,-40,-35
2020-12-09,12,-8,23,17,-42,-48,-48
2020-12-09,13,-21,-7,18,-40,-47,-52
2020-12-09,14,-13,-2,16,-27,-49,-45
2020-12-09,15,-1,15,15,-20,-42,-38
2020-12-09,16,-1,-12,14,-20,-39,-39
2020-12-09,17,-5,23,14,-23,-60,-35
2020-12-09,18,-8,19,13,-21,-40,-33
2020-12-09,19,-23,4,22,-60,-61,-57
2020-12-09,20,-12,-8,19,-44,-59,-47
2020-12-09,21,4,18,18,-18,-43,-45
2020-12-09,22,-13,7,16,-33,-44,-45
2020-12-09,23,-10,111,14,-33,-44,-38
2020-12-09,24,-8,-11,14,-22,-43,-40
2020-12-09,25,-2,8,20,-31,-48,-52
2020-12-09,26,-16,-20,19,-48,-55,-50
2020-12-09,27,1,16,15,-15,-50,-44
2020-12-09,28,-22,-35,20,-57,-58,-55
2020-12-09,29,-2,2,15,-17,-45,-42
2020-12-09,30,-11,11,20,-31,-48,-50
2020-12-09,31,-2,-14,15,-28,-41,-45
2020-12-09,32,-6,-21,18,-54,-54,-49
2020-12-09,33,-5,48,18,-23,-44,-45
2020-12-10,1,-59,-77,0,-83,-74,-61
2020-12-10,2,-27,-47,19,-64,-62,-57
2020-12-10,3,-3,14,10,-19,-33,-32
